ISIN,Year,TotalAssets,CurrentAssets,Inventory,CurrentLiabilities,Equity,LongTermDebt,ShortTermDebt,NetIncome,TotalDebt,ROA,ROE,DebtToEquity,DebtToAssets,CurrentRatio,QuickRatio,LogTotalAssets,FirmAge,Sector,SectorSection,ESG_Score
GB00B135BJ46,2020,1956400.0,1054300.0,0.0,920200.0,581600.0,407400.0,221300.0,67600.0,628700.0,0.03455326109180127,0.11623108665749655,1.0809834938101788,0.321355551012063,1.1457291893066726,1.1457291893066726,14.486616607647338,33.0,70,M,52.831833506947
GB00B135BJ46,2021,2247400.0,1302300.0,0.0,1044500.0,753400.0,385400.0,200600.0,146200.0,586000.0,0.06505295007564296,0.19405362357313513,0.7778072736925936,0.26074575064519,1.2468166586883676,1.2468166586883676,14.62528455045594,34.0,70,M,54.1036069001606
GB00B135BJ46,2022,2322500.0,1322300.0,0.0,1067700.0,805300.0,373500.0,212600.0,119400.0,586100.0,0.05141011840688913,0.14826772631317522,0.7278033031168508,0.2523573735199139,1.238456495270207,1.238456495270207,14.65815474967013,35.0,70,M,56.7350211943789
GB00B135BJ46,2023,2161600.0,1181900.0,0.0,992600.0,752800.0,350600.0,200200.0,40800.0,550800.0,0.018874907475943746,0.05419766206163656,0.7316684378320936,0.25481125092524054,1.190711263348781,1.190711263348781,14.58635924618807,36.0,70,M,51.1020201308003
GB00B1CKQ739,2019,417100.0,207400.0,157700.0,149800.0,185800.0,44300.0,0.0,101300.0,44300.0,0.24286741788539917,0.5452099031216362,0.23842841765339073,0.10620954207624071,1.384512683578104,0.3317757009345794,12.941081280185037,16.0,47,G,52.2961384054016
GB00B1CKQ739,2020,716000.0,228800.0,118200.0,227800.0,173400.0,311000.0,0.0,87700.0,311000.0,0.12248603351955308,0.505767012687428,1.7935409457900808,0.43435754189944137,1.0043898156277435,0.485513608428446,13.481435445942783,17.0,47,G,54.6476431886922
GB00B1CKQ739,2021,766700.0,315600.0,172400.0,235900.0,281200.0,244300.0,0.0,128900.0,244300.0,0.1681231250815182,0.45839260312944524,0.8687766714082503,0.3186383200730403,1.337855023314964,0.6070368800339127,13.549850869546987,18.0,47,G,68.8226796518977
GB00B1CKQ739,2022,737900.0,297100.0,223000.0,276000.0,178300.0,52800.0,0.0,171200.0,52800.0,0.23200975741970456,0.9601794727986539,0.2961301177790241,0.07155441116682477,1.076449275362319,0.2684782608695652,13.511563593046459,19.0,47,G,64.1741589367111
GB00B1CKQ739,2023,696800.0,283400.0,211000.0,269600.0,137500.0,75900.0,0.0,151900.0,75900.0,0.21799655568312284,1.1047272727272728,0.552,0.10892652123995407,1.051186943620178,0.2685459940652819,13.454253704520431,20.0,47,G,62.6462285584015
GB00B1FP6H53,2019,4892000.0,225000.0,26000.0,520000.0,1947000.0,1657000.0,95000.0,143000.0,1752000.0,0.029231398201144725,0.07344632768361582,0.8998459167950693,0.3581357318070319,0.4326923076923077,0.38269230769230766,15.4031117757892,17.0,56,I,56.8515598742641
GB00B1FP6H53,2020,5109000.0,239000.0,22000.0,701000.0,1677000.0,2025000.0,238000.0,-112000.0,2263000.0,-0.02192209825797612,-0.06678592725104353,1.3494335122242098,0.4429438246232139,0.340941512125535,0.3095577746077033,15.446514248312935,18.0,56,I,63.7232496552507
GB00B1FP6H53,2021,5209000.0,323000.0,19000.0,607000.0,2104000.0,1879000.0,134000.0,-65000.0,2013000.0,-0.01247840276444615,-0.030893536121673004,0.9567490494296578,0.38644653484354,0.5321252059308073,0.500823723228995,15.465898456727329,19.0,56,I,59.7362084997747
GB00B1FP6H53,2022,4951000.0,326000.0,23000.0,633000.0,2143000.0,1762000.0,130000.0,13000.0,1892000.0,0.0026257321753181176,0.006066262249183388,0.8828744750349977,0.3821450212078368,0.5150078988941548,0.4786729857819905,15.415100134343561,20.0,56,I,66.5434984676687
GB00B1FP6H53,2023,4802000.0,277000.0,25000.0,671000.0,2130000.0,1616000.0,144000.0,-4000.0,1760000.0,-0.0008329862557267805,-0.0018779342723004694,0.8262910798122066,0.3665139525197834,0.4128166915052161,0.37555886736214605,15.384543055763336,21.0,56,I,64.4604516965389
GB00B1FW5029,2019,1031321.11300258,230751.81926449,47707.960162484,139599.893142543,615509.659003015,151894.219234255,178.333269616953,22066.0747371336,152072.55250387196,0.02139593038378765,0.03585008685789854,0.24706769468117648,0.14745412518621787,1.6529512599903882,1.3112034327641149,13.846351172316638,13.0,24,C,39.0937734943627
GB00B1FW5029,2020,1017928.57139197,262667.495386861,31566.2991193708,129183.972589342,600659.08657849,148698.863473559,8031.29153270805,11298.0555037038,156730.15500626704,0.011099065122274968,0.018809430767226805,0.26093029891388586,0.1539696982784812,2.0332823811034566,1.7889308683990461,13.833280308004134,14.0,24,C,43.8184000091331
GB00B1FW5029,2021,1082860.74693669,386948.820557881,36611.5857589521,140235.980723127,565314.92223328,225408.684328467,371.445618366077,57268.1306680876,225780.12994683307,0.05288596048023136,0.10130305855336262,0.39938823665734363,0.20850338382432235,2.7592691872840263,2.4981979160584507,13.895116936863353,15.0,24,C,51.8104450898754
GB00B1FW5029,2023,1111703.89288411,206559.688713646,53599.0135909215,219484.195587359,524976.822822294,185605.655273067,87993.4348903916,-43191.0950847809,273599.0901634586,-0.0388512582903075,-0.08227238462182777,0.5211641319564932,0.24610788170729203,0.9411141798199826,0.69690974656917,13.921404434955353,17.0,24,C,66.3865224640732
GB00B1N7Z094,2019,1471000.0,56100.0,300.0,53000.0,885900.0,466800.0,0.0,132100.0,466800.0,0.08980285520054385,0.14911389547352974,0.5269217744666441,0.31733514615907543,1.058490566037736,1.0528301886792453,14.201452999583575,16.0,52,H,71.2104351698034
GB00B1N7Z094,2020,1701100.0,43500.0,300.0,59700.0,1035600.0,519400.0,0.0,178000.0,519400.0,0.10463817529833637,0.17188103514870606,0.5015449980687524,0.3053318441008759,0.7286432160804021,0.7236180904522613,14.346785658597675,17.0,52,H,67.0177426496656
GB00B1N7Z094,2021,2117300.0,73900.0,500.0,88600.0,1374900.0,554700.0,0.0,382000.0,554700.0,0.1804184574694186,0.27783838824641793,0.40344752345625134,0.2619846030321636,0.8340857787810384,0.8284424379232506,14.565652250044028,18.0,52,H,70.619709621958
GB00B1N7Z094,2022,2707500.0,54100.0,300.0,178400.0,1793400.0,604300.0,101700.0,462900.0,706000.0,0.17096952908587257,0.258113081298093,0.39366566298650607,0.26075715604801475,0.3032511210762332,0.3015695067264574,14.811536257857282,19.0,52,H,71.581245137981
GB00B1N7Z094,2023,2956900.0,50100.0,400.0,110400.0,1935100.0,769600.0,44500.0,200200.0,814100.0,0.06770604349149446,0.10345718567515891,0.4207017725182161,0.275322127904224,0.453804347826087,0.45018115942028986,14.899651980203927,20.0,52,H,71.2604120151995
GB00B1QH8P22,2019,3148800.0,2031100.0,978400.0,598500.0,1252400.0,826500.0,0.0,112000.0,826500.0,0.03556910569105691,0.08942829766847653,0.6599329287767487,0.2624809451219512,3.3936507936507936,1.7588972431077694,14.962531985840071,13.0,47,G,33.349109196233
GB00B1QH8P22,2020,3868200.0,2224600.0,1198300.0,848200.0,1280300.0,1376200.0,0.0,93800.0,1376200.0,0.024249004705030764,0.07326407873154729,1.074904319300164,0.35577271082157075,2.622730488092431,1.2099740627210565,15.168299840526766,14.0,47,G,35.1086931893266
GB00B1QH8P22,2021,3785100.0,2155500.0,1096600.0,943900.0,1211000.0,1240100.0,0.0,-83000.0,1240100.0,-0.021928086444215476,-0.0685383980181668,1.0240297274979355,0.32762674698158567,2.2836105519652508,1.1218349401419643,15.146582864583943,15.0,47,G,49.6698139854796
GB00B1V9NW54,2019,1055292.0,440399.0,116941.0,382429.0,221938.0,445223.0,39759.0,39736.0,484982.0,0.03765403319649917,0.17904099343059773,2.1852138885634727,0.45957137929596736,1.151583692659291,0.8457988280177497,13.869328063847732,12.0,46,G,25.54538550001
GB00B1V9NW54,2020,1167424.0,533427.0,156517.0,626366.0,307949.0,228977.0,224732.0,37143.0,453709.0,0.031816203881366155,0.12061412766399632,1.4733251285115392,0.38864114494819363,0.8516218951858817,0.6017408352305201,13.970310170046586,13.0,46,G,30.2328606776439
GB00B1V9NW54,2021,1295786.0,571108.0,206729.0,473886.0,305317.0,500662.0,28279.0,17706.0,528941.0,0.013664293332386675,0.057992185171477514,1.732432193425194,0.4082008911965402,1.2051590466905542,0.7689169969148698,14.074628018803187,14.0,46,G,40.7938994773863
GB00B1V9NW54,2022,1289250.0,587835.0,179741.0,503652.0,321478.0,449377.0,28641.0,36380.0,478018.0,0.028217956176071358,0.1131648199876819,1.4869384530201133,0.3707721543533062,1.1671451716661505,0.8102697894578003,14.069571211913205,15.0,46,G,46.954970939857
GB00B1V9NW54,2023,1289250.0,587835.0,179741.0,503652.0,321478.0,449377.0,28641.0,36380.0,478018.0,0.028217956176071358,0.1131648199876819,1.4869384530201133,0.3707721543533062,1.1671451716661505,0.8102697894578003,14.069571211913205,16.0,46,G,55.6641706018675
GB00B1VNSX38,2019,4682800.0,1661300.0,292000.0,1299800.0,1715600.0,1271400.0,0.0,500.0,1271400.0,0.00010677372512172204,0.0002914432268594078,0.7410818372581022,0.2715042282395148,1.2781197107247269,1.053469764579166,15.359406779587655,14.0,35,D,57.4375085013531
GB00B1VNSX38,2020,4192900.0,1612700.0,209100.0,1308000.0,1339400.0,1088900.0,0.0,-157900.0,1088900.0,-0.03765889956831787,-0.11788860683888308,0.8129759593847992,0.2597009229888621,1.2329510703363915,1.0730886850152905,15.248903176595904,15.0,35,D,68.4722864031983
GB00B1VNSX38,2021,5824400.0,2348400.0,199100.0,2232900.0,1306800.0,1431200.0,40600.0,79700.0,1471800.0,0.013683812924936475,0.060988674625038264,1.1262626262626263,0.25269555662385823,1.051726454386672,0.9625598996820278,15.577566547818886,16.0,35,D,66.2447491946933
GB00B1VNSX38,2022,5934300.0,2397800.0,348100.0,2208200.0,1324200.0,1527000.0,44300.0,85100.0,1571300.0,0.014340360278381613,0.06426521673463223,1.18660323214016,0.26478270394149267,1.0858617878815324,0.9282220813332126,15.596259634672277,17.0,35,D,65.2295761915334
GB00B1VNSX38,2023,6038400.0,2345400.0,328400.0,2087700.0,1983000.0,1271800.0,264200.0,562200.0,1536000.0,0.09310413354531001,0.28350983358547655,0.7745839636913767,0.2543720190779014,1.1234372754706137,0.966134981079657,15.613649634156369,18.0,35,D,63.2312515421322
GB00B1ZBKY84,2019,306300.0,77900.0,0.0,58900.0,199300.0,32500.0,0.0,94900.0,32500.0,0.3098269670257917,0.47616658304064224,0.1630707476166583,0.10610512569376428,1.3225806451612903,1.3225806451612903,12.632320292820866,12.0,62,J,48.3807865856748
GB00B1ZBKY84,2020,305200.0,81000.0,0.0,54600.0,208500.0,30700.0,0.0,69300.0,30700.0,0.22706422018348624,0.33237410071942447,0.147242206235012,0.10058977719528178,1.4835164835164836,1.4835164835164836,12.62872257839244,13.0,62,J,58.4551029763263
GB00B1ZBKY84,2021,419000.0,83300.0,0.0,107800.0,207600.0,68500.0,17500.0,52700.0,86000.0,0.12577565632458235,0.25385356454720615,0.4142581888246628,0.2052505966587112,0.7727272727272727,0.7727272727272727,12.945626198904275,14.0,62,J,55.4328588696841
GB00B1ZBKY84,2022,409200.0,88400.0,0.0,114300.0,214700.0,55900.0,14000.0,68300.0,69900.0,0.166911045943304,0.31811830461108526,0.3255705635770843,0.17082111436950145,0.773403324584427,0.773403324584427,12.921959313059608,15.0,62,J,54.6626529656293
GB00B1ZBKY84,2023,405100.0,107300.0,0.0,137800.0,226100.0,23500.0,34500.0,72700.0,58000.0,0.17946186126882252,0.3215391419725785,0.2565236620964175,0.14317452480868922,0.7786647314949202,0.7786647314949202,12.911889229190782,16.0,62,J,52.7853400746611
GB00B2PDGW16,2019,746000.0,298000.0,174000.0,279000.0,237000.0,209000.0,15000.0,106000.0,224000.0,0.14209115281501342,0.4472573839662447,0.9451476793248945,0.3002680965147453,1.0681003584229392,0.4444444444444444,13.522480879185897,15.0,47,G,59.496927822941
GB00B2PDGW16,2020,1447000.0,315000.0,150000.0,377000.0,227000.0,829000.0,0.0,-321000.0,829000.0,-0.15595407598866856,-1.4140969162995596,3.6519823788546257,0.5729094678645473,0.8355437665782494,0.4376657824933687,14.185003005613622,16.0,47,G,74.7215993352855
GB00B2PDGW16,2021,1350000.0,310000.0,135000.0,376000.0,183000.0,777000.0,0.0,-80000.0,777000.0,-0.05925925925925926,-0.4371584699453552,4.245901639344262,0.5755555555555556,0.824468085106383,0.4654255319148936,14.115615150414612,17.0,47,G,80.8215048265638
GB00B2PDGW16,2022,1692000.0,418000.0,198000.0,517000.0,311000.0,850000.0,20000.0,53000.0,870000.0,0.031323877068557916,0.17041800643086816,2.797427652733119,0.5141843971631206,0.8085106382978723,0.425531914893617,14.341421819148305,18.0,47,G,81.9301425158878
GB00B2PDGW16,2023,1650000.0,377000.0,205000.0,543000.0,340000.0,751000.0,84000.0,79000.0,835000.0,0.04787878787878788,0.2323529411764706,2.4558823529411766,0.5060606060606061,0.6942909760589319,0.31675874769797424,14.316285845876763,19.0,47,G,77.1594242190293
GB00B3FLWH99,2019,1027100.0,195400.0,14800.0,177100.0,705800.0,66000.0,1100.0,93800.0,67100.0,0.09132509005939052,0.13289883819778975,0.09506942476622272,0.06532956868854055,1.103331451157538,1.0197628458498025,13.842249855153895,66.0,25,C,47.3140994664742
GB00B3FLWH99,2020,1110000.0,186300.0,15800.0,294400.0,681400.0,62000.0,53200.0,400.0,115200.0,0.00036036036036036037,0.000587026709715292,0.16906369239800412,0.10378378378378378,0.6328125,0.5791440217391305,13.919870573288517,67.0,25,C,52.1857692371152
GB00B3FLWH99,2021,1069800.0,197100.0,19300.0,263000.0,685400.0,51600.0,91700.0,59500.0,143300.0,0.05561787249953262,0.08681062153487015,0.20907499270498978,0.1339502710787063,0.7494296577946769,0.6760456273764258,13.882982273079287,68.0,25,C,55.9615932963582
GB00B3FLWH99,2022,1167700.0,244100.0,27800.0,261100.0,782000.0,53700.0,70600.0,73700.0,124300.0,0.06311552624818019,0.0942455242966752,0.15895140664961638,0.10644857412006509,0.9348908464189966,0.8284182305630027,13.970546560063806,69.0,25,C,56.2247485593467
GB00B3FLWH99,2023,1136700.0,236700.0,29500.0,225100.0,792300.0,52500.0,32600.0,85600.0,85100.0,0.07530570950998504,0.1080398838823678,0.10740880979426985,0.0748658397114454,1.051532652154598,0.9204797867614394,13.943639885674802,70.0,25,C,56.5884059321119
GB00B41H7391,2021,1715189.0,335063.0,21545.0,274762.0,908129.0,496978.0,12159.0,65566.0,509137.0,0.038226691052706145,0.07219899375529247,0.5606439173289257,0.29684017329868606,1.2194663017447827,1.141052984037094,14.355033836591787,,77,N,44.5172001655503
GB00B41H7391,2022,1846913.0,409742.0,18696.0,323691.0,946761.0,533577.0,21007.0,101545.0,554584.0,0.054980933048822546,0.10725515732059095,0.5857697982912267,0.3002761905947925,1.2658430416662805,1.2080842531920875,14.42902615466104,,77,N,38.1390725783047
GB00B41H7391,2023,2106779.0,524887.0,54537.0,409281.0,994595.0,644984.0,14079.0,139238.0,659063.0,0.06609046321422418,0.13999467119782424,0.6626445940307362,0.3128296798097949,1.2824611941428994,1.1492104446578268,14.560670798818132,,77,N,36.7575453002581
GB00B45C9X44,2020,541400.0,169200.0,91300.0,111800.0,329600.0,61300.0,0.0,34700.0,61300.0,0.06409309198374584,0.10527912621359223,0.18598300970873785,0.11322497229405246,1.513416815742397,0.6967799642218246,13.201913656162338,115.0,26,C,50.5338571796996
GB00B45C9X44,2021,531500.0,148100.0,80700.0,102500.0,352800.0,30500.0,400.0,41500.0,30900.0,0.07808090310442145,0.11763038548752834,0.08758503401360544,0.058137347130762,1.4448780487804878,0.6575609756097561,13.18345847676414,116.0,26,C,48.4597256031091
GB00B45C9X44,2022,620100.0,181200.0,99600.0,113700.0,418100.0,25100.0,0.0,47400.0,25100.0,0.0764392839864538,0.11337000717531691,0.06003348481224587,0.04047734236413482,1.5936675461741425,0.7176781002638523,13.337636034337969,117.0,26,C,50.2136372701362
GB00B45C9X44,2023,596400.0,183700.0,101700.0,142100.0,378500.0,19600.0,0.0,5400.0,19600.0,0.009054325955734407,0.014266842800528402,0.05178335535006605,0.03286384976525822,1.2927515833919774,0.5770584095707249,13.29866686187272,118.0,26,C,51.2887355060041
GB00B4Y7R145,2019,7145000.0,2878000.0,1156000.0,3081000.0,2640000.0,368000.0,559000.0,-320000.0,927000.0,-0.04478656403079076,-0.12121212121212122,0.35113636363636364,0.129741077676697,0.9341123012009088,0.5589094449853943,15.781923369346105,10.0,61,J,61.4012945117657
GB00B4Y7R145,2020,7731000.0,2538000.0,970000.0,3104000.0,2280000.0,1466000.0,584000.0,-163000.0,2050000.0,-0.021083947742853448,-0.07149122807017544,0.8991228070175439,0.26516621394386236,0.8176546391752577,0.5051546391752577,15.860748778302613,11.0,61,J,68.0717754349268
